5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
2.50000,-1.00000
2.50000,-1.00000
2.50000,-1.00000
2.50000,-1.00000
2.50000,-1.00000
2.50000,-1.00000
2.50000,-1.00000
2.50000,-1.00000
2.50000,-1.00000
2.50000,-1.00000
2.50000,-1.00000
2.50000,-1.00000
2.50000,-1.00000
2.50000,-1.00000
2.50000,-1.00000
2.50000,-1.00000
2.50000,-1.00000
2.50000,-1.00000
2.50000,-1.00000
2.50000,-1.00000
2.50000,-1.00000
2.50000,-1.00000
2.50000,-1.00000
2.50000,-1.00000
2.50000,-1.00000
2.50000,-1.00000
2.50000,-1.00000
2.50000,-1.00000
2.50000,-1.00000
2.50000,-1.00000
2.50000,-1.00000
2.50000,-1.00000
2.50000,-1.00000
2.50000,-1.00000
2.50000,-1.00000
2.50000,-1.00000
2.50000,-1.00000
2.50000,-1.00000
2.50000,-1.00000
2.50000,-1.00000
2.50000,-1.00000
2.50000,-1.00000
2.50000,-1.00000
2.50000,-1.00000
2.50000,-1.00000
2.50000,-1.00000
2.50000,-1.00000
2.50000,-1.00000
2.50000,-1.00000
2.50000,-1.00000
2.50000,-1.00000
2.50000,-1.00000
2.50000,-1.00000
2.50000,-1.00000
2.50000,-1.00000
2.50000,-1.00000
2.50000,-1.00000
2.50000,-1.00000
2.50000,-1.00000
2.50000,-1.00000
2.50000,-1.00000
2.50000,-1.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
5.00000,0.00000
0.00000,-1.36591
0.00000,-1.36591
0.00000,-1.36591
0.00000,-1.36591
0.00000,-1.36591
0.00000,-1.36591
0.00000,-1.36591
0.00000,-1.36591
0.00000,-1.36591
0.00000,-1.36591
0.00000,-1.36591
0.00000,-1.36591
0.00000,-1.36591
0.00000,-1.36591
0.00000,-1.36591
0.00000,-1.36591
0.00000,-1.36591
0.00000,-1.36591
0.00000,-1.36591
0.00000,-1.36591
0.00000,-1.36591
0.00000,-1.36591
0.00000,-1.36591
0.00000,-1.36591
0.00000,-1.36591
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-5.00000,0.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
-2.50000,-1.00000
